"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Year","Trade Value","Trade Value Growth","Trade Value Growth Value","Trade Value Previous 1","Trade Value Previous 3","Trade Value Previous 5","Trade Value Growth 1","Trade Value Growth Value 1","Trade Value Growth 3","Trade Value Growth Value 3","Trade Value Growth 5","Trade Value Growth Value 5"
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",16843049,"Boring or sinking machinery nes, not self-propelled",2022,2026816,0.7654945575671419,878800,1148016,347484,1839047,76.5494557567142,878800,483.2832590853104,1679332,10.210125135464184,187769
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",16843050,"Construction equipment, self-propelled nes",2022,70315,-0.5707736634557863,-93503,0,163818,1135935,100,70315,-57.077366345578625,-93503,-93.80994511129597,-1065620
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",16843061,"Tamping or compacting machinery, not self-propelled",2022,99703.99999999999,1.6499401993355478,62078.999999999985,37625,295965,5895970,164.99401993355477,62078.999999999985,-66.31223286537261,-196261,-98.30894661947059,-5796266
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",16843069,"Construction equipment, not self-propelled nes",2022,119361,-0.03815594378545642,-4735,124096,703346,1218227,-3.815594378545642,-4735,-83.02954733516647,-583985,-90.20207235597306,-1098866
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843110,"Parts of hoists and winches",2022,5714273,0.039676671272271286,218071,5496202,667494,892444,3.9676671272271284,218071,756.0785565113694,5046779,540.2948532344886,4821829
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843120,"Parts of fork-lift etc trucks",2022,17668592,0.25737320992397744,3616605.000000002,14051986.999999998,15314067,12430809,25.737320992397745,3616605.000000002,15.374916408554304,2354525,42.13549576700921,5237783
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843131,"Parts of lifts, skip hoist or escalators",2022,4162001.9999999995,0.08540817795469755,327497.99999999953,3834504,382972,426742,8.540817795469755,327497.99999999953,986.7640454132415,3779029.9999999995,875.297017870282,3735259.9999999995
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843139,"Parts of lifting/handling machinery nes",2022,1967271,0.2933697469433803,446228,1521043,4116706,2379638,29.336974694338032,446228,-52.212497078975275,-2149435,-17.328980290279446,-412367
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843141,"Buckets, shovels, grabs etc for excavating machinery",2022,1888870,6.140745501285347,1624350,264520,260160,481970,614.0745501285347,1624350,626.0416666666667,1628710,291.906135236633,1406900
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843142,"Bulldozer and angledozer blades",2022,2310,4.848101265822785,1915,395,180,1424.0000000000002,484.8101265822785,1915,1183.3333333333335,2130,62.21910112359548,885.9999999999998
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843143,"Parts of boring or sinking machinery",2022,4001828,1.274646042019668,2242509,1759319,2038137,10201100,127.4646042019668,2242509,96.34735054611147,1963691,-60.770622775975134,-6199272
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",16843149,"Parts of cranes, work-trucks, shovels, constr machine",2022,11141932,0.1767425998734957,1673479,9468453,12224028,14698893,17.67425998734957,1673479,-8.852204854242808,-1082096,-24.198835925943538,-3556961
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168432,"Soil Preparation Machinery",16843229,"Scarifiers, cultivators, weeders and hoes",2022,20362,5.658600392413342,17304,0,3058,114859,100,20362,565.8600392413342,17304,-82.27217719116481,-94497
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168432,"Soil Preparation Machinery",16843230,"Seeders, planters and transplanters",2022,23235,-0.6243573576486565,-38619.00000000001,61854.00000000001,11097,287,-62.435735764865655,-38619.00000000001,109.3809137604758,12138,7995.81881533101,22948
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168432,"Soil Preparation Machinery",16843280,"Rollers, soil preparation, cultivation machinery, nes",2022,156,-0.9481037924151696,-2850,3006,52790,197778,-94.81037924151696,-2850,-99.7044894866452,-52634,-99.92112368413069,-197622
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168432,"Soil Preparation Machinery",16843290,"Parts for soil preparation or cultivation machinery",2022,5449090,2.297420744300712,3796559,1652531,4702252,1527547,229.7420744300712,3796559,15.88256010098991,746838,256.72159350907043,3921543
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843311,"Mowers, powered, lawn, with horizontal cutting device",2022,663,-0.47255369928400953,-594,0,1257,1036778.9999999999,100,663,-47.25536992840095,-594,-99.93605194549659,-1036115.9999999999
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843319,"Mowers, powered, lawn, nes",2022,1708,1.026097271648873,865,843,36.00000000000001,39,102.6097271648873,865,4644.444444444443,1672,4279.48717948718,1669
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843320,"Hay etc mowers and cutter bars, tractor mounting",2022,3813.9999999999995,0.35826210826210786,1005.9999999999991,2808.0000000000005,4481,0,35.82621082621078,1005.9999999999991,-14.885070296808758,-667.0000000000005,100,3813.9999999999995
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843351,"Combine harvester-threshers",2022,185722,2.364407086699757,130520,55202,59287,72558,236.44070866997572,130520,213.25923052271153,126435,155.96350505802255,113164
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843359,"Harvesting machinery nes",2022,20,-0.9998967939025838,-193767,193787,36343,615,-99.98967939025837,-193767,-99.94496876977685,-36323,-96.7479674796748,-595
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843360,"Machines for cleaning, sorting, grading eggs/fruit/et",2022,176.00000000000003,-0.999215923873336,-224292,0,0,224468,100,176.00000000000003,100,176.00000000000003,-99.9215923873336,-224292
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",16843390,"Parts of agricultural machinery",2022,210570,-0.2393389325386074,-66255,276825,166083,345067,-23.93389325386074,-66255,26.786004588067414,44487,-38.97706822153379,-134497
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168434,"Dairy Machinery",16843410,"Milking machines",2022,1248185,0.008569143004896654,10605,1237580,11463,0,0.8569143004896653,10605,10788.816191223937,1236722,100,1248185
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168434,"Dairy Machinery",16843420,"Dairy machinery",2022,363352,332.9632352941176,362264,1088,170,209,33296.32352941176,362264,213636.4705882353,363182,173752.6315789474,363143
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168434,"Dairy Machinery",16843490,"Parts of milking machines and dairy machinery",2022,7170560.000000001,0.8740232057563827,3344268.000000001,3826292,18734,15905,87.40232057563827,3344268.000000001,38175.64855343227,7151826.000000001,44983.684375982404,7154655.000000001
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168435,"Fruit Pressing Machinery",16843590,"Parts of presses, crushers for wine, fruit juice etc",2022,44456,44.64271047227926,43482,974.0000000000001,8894,1441,4464.271047227926,43482,399.8425905104565,35562,2985.079805690493,43015
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",16843610,"Machinery for preparing animal feeding stuffs",2022,14608,1.497094017094017,8758,5850,77767,94797.99999999999,149.7094017094017,8758,-81.2156827446089,-63159,-84.59039220236714,-80189.99999999999
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",16843621,"Poultry incubators and brooders",2022,8553,0.20380014074595357,1448,7105,2862,202971.99999999997,20.38001407459536,1448,198.84696016771488,5691,-95.78611828232465,-194418.99999999997
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",16843629,"Poultry-keeping machinery, nes",2022,159486,1.2352627890679748,88136,71350,179457,13343.000000000002,123.52627890679749,88136,-11.128571189755764,-19971,1095.278423143221,146143
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",16843680,"Agricultural, bee-keeping plant nes, germination plan",2022,107096,-0.7748731380619448,-368617.99999999994,475713.99999999994,51768,426381,-77.48731380619448,-368617.99999999994,106.87683511049298,55328,-74.88255808771966,-319285
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",16843691,"Parts of poultry-keeping machinery",2022,100438,-0.1969585518741205,-24634,125072,86368,80607,-19.69585518741205,-24634,16.29075583549463,14070,24.602081705062837,19831
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",16843699,"Parts agricultural, forestry, bee-keeping machines ne",2022,250073,2.912464602531408,186156,63917,148876,246953,291.24646025314075,186156,67.97401864639029,101197,1.2633982984616507,3120
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168437,"Mill Machinery",16843710,"Machines to clean, sort, grade seed,grain, dry legume",2022,129996,2.580072154443557,93685,36311,2524,0,258.0072154443557,93685,5050.39619651347,127472,100,129996
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168437,"Mill Machinery",16843780,"Machines to mill or work cereals or dried legumes nes",2022,89.00000000000001,0.2027027027027029,15.000000000000014,74,3044,75887,20.27027027027029,15.000000000000014,-97.07621550591328,-2955,-99.88272036053606,-75798
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168437,"Mill Machinery",16843790,"Parts grain, seed, dry legumes processing equipment",2022,110055,-0.15653740036787248,-20425,130480,41433,1298234,-15.653740036787248,-20425,165.62160596625878,68622,-91.52271470320451,-1188179
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",16843810,"Bakery and pasta making machinery",2022,1945803,-0.4489213653519968,-1585096,3530899,3663315,4571813,-44.892136535199676,-1585096,-46.884092686542104,-1717512,-57.43913847744866,-2626010
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",16843820,"Machines, confectionery, cocoa, chocolate manufacture",2022,407989,30.25633953880334,394936,13053,8000,201931,3025.633953880334,394936,4999.862499999999,399989,102.04376742550674,206058
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",16843850,"Machinery for the preparation of meat and poultry",2022,296759,-0.552942505705742,-367046.0000000001,663805.0000000001,1499283,583248,-55.2942505705742,-367046.0000000001,-80.20660542405936,-1202524,-49.11958549364936,-286489
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",16843860,"Machinery for preparation of fruits, nuts, vegetables",2022,595051,-0.03777578701577589,-23361,618412,729661,711577,-3.7775787015775895,-23361,-18.448293111458607,-134610,-16.375740081537206,-116526
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",16843880,"Industrial machinery nes for food, drink preparation",2022,2262550,-0.0266002231133563,-61829,2324379,3037328,2531702,-2.66002231133563,-61829,-25.50853908435309,-774778,-10.631267029057923,-269152
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",16843890,"Industrial machine parts, food, drink preparation",2022,1261710,-0.5881363849583651,-1801707,3063417,2893832,1925357,-58.81363849583651,-1801707,-56.40002598630467,-1632122,-34.468776439901795,-663647
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168439,"Papermaking Machines",16843910,"Machinery for pulping fibrous cellulosic material",2022,2061,0.8567567567567568,951,1110,0,90004,85.67567567567568,951,100,2061,-97.71010177325452,-87943
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168439,"Papermaking Machines",16843991,"Parts of machines for making paper, etc pulp",2022,7132,-0.8867882597584011,-55865,62997,95236.00000000001,289872,-88.67882597584011,-55865,-92.51123524717543,-88104.00000000001,-97.53960368714468,-282740
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168439,"Papermaking Machines",16843999,"Parts of machines for making paper or paperboard",2022,244994,-0.3771397046298721,-148343,393337,198697,678547,-37.71397046298721,-148343,23.30030146403821,46297,-63.89432124819652,-433553
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168440,"Book-binding Machines",16844010,"Book-binding machinery including book-sewing machines",2022,36851,-0.2993173996539463,-15742,52593,4807,21213,-29.931739965394634,-15742,666.6111920116497,32044,73.71894592938293,15638
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168440,"Book-binding Machines",16844090,"Parts of book-binding and book-sewing machines",2022,6228.000000000001,-0.7076193605933994,-15073,21301,6197,18190,-70.76193605933993,-15073,0.5002420526061144,31.00000000000091,-65.76140736668499,-11962
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168441,"Other Paper Machinery",16844110,"Cutting machines for paper pulp, paper or paperboard",2022,1251809,-0.22814601611398544,-370012,1621821,2193930,1858627,-22.814601611398544,-370012,-42.94216315014609,-942121,-32.64872403123381,-606818
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168441,"Other Paper Machinery",16844120,"Machines for making paper/board bags, sacks, envelope",2022,9.000000000000002,-0.9999844220853289,-577732,577741,0,0,-99.9984422085329,-577732,100,9.000000000000002,100,9.000000000000002
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168441,"Other Paper Machinery",16844130,"Machines making paper/board boxes etc, except moulded",2022,19546,-0.8177291208176359,-87690.00000000001,107236.00000000001,364889,213827,-81.7729120817636,-87690.00000000001,-94.64330248376903,-345343,-90.85896542532048,-194281
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168441,"Other Paper Machinery",16844140,"Machines for moulding articles in pulp, paper, board",2022,54789.00000000001,13.073722065245313,50896.00000000001,3893,3432,1126222,1307.3722065245313,50896.00000000001,1496.4160839160843,51357.00000000001,-95.1351509737867,-1071433
